url,democrat.vote,republican.vote,bias
"http://www.chicagotribune.com/news/politics/clout/chi-cullerton-pension-debt-not-a-crisis-but-about-lowering-taxes-20131020,0,4245590.story",1,0,1
http://news.yahoo.com/pot-guns-paparazzi-laws-run-gamut-us-070620163.html,1,-1,2
http://www.breitbart.com/Big-Journalism/2013/01/19/CBS-News-Political-Director-Obama-Destroy-GOP,-2,0,-2
http://news.yahoo.com/jersey-sen-lautenberg-dead-age-89-135834018.html,0,-1,1
http://www.dailykos.com/story/2013/02/24/1189484/-My-hope-for-Kansas,0,0,0
http://nbcpolitics.nbcnews.com/_news/2013/02/12/16942954-rubio-response-presents-friendlier-gop,0,0,0
http://money.cnn.com/2013/04/18/investing/gun-stocks/index.html,-1,0,-1
http://money.cnn.com/2013/01/04/news/economy/young-adults-budget-cuts-loans/index.html,-1,-1,0
http://news.yahoo.com/conservatives-tax-problems-blame-problems-irs-targeting-201156865.html,1,-1,2
http://online.wsj.com/article/SB10001424127887324445904578286610481252492.html,-2,0,-2
http://www.usatoday.com/story/news/politics/2013/01/14/obama-news-conference/1832589/,1,0,1
"http://www.chicagotribune.com/news/local/breaking/chi-quinn-lawmakers-salaries-20130710,0,1568320.story",0,0,0
"http://www.chicagotribune.com/news/local/ct-met-illinois-legislature-0531-20130531,0,6456982.story",0,0,0
http://www.foxnews.com/politics/2013/01/01/gun-control-immigration-reform-fiscal-issues-emerge-as-top-issues-for-new/,0,0,0
http://www.foxnews.com/politics/2013/01/14/obama-again-warns-congressional-republicans-will-not-negotiation-on-debt/,0,0,0
http://online.wsj.com/article/SB10001424127887324445904578286610481252492.html,-1,0,-1
http://www.foxnews.com/politics/2013/09/26/cause-for-concern-will-un-arms-trade-treaty-trample-on-us-gun-rights/,0,0,0
http://online.wsj.com/article/SB10001424127887323301104578254161780888702.html,0,0,0
http://news.yahoo.com/despite-hot-issues-lawmakers-meet-public-less-114445257.html,0,0,0
http://www.washingtonpost.com/opinions/obama-the-fall/2013/05/02/6fa564c4-b348-11e2-9a98-4be1688d7d84_print.html,-2,0,-2
http://www.foxnews.com/politics/2013/07/13/mo-gov-signs-gun-safety-course-for-first-graders/,1,0,1
http://www.nbcnews.com/id/50629691/t/strange-bedfellows-liberals-tea-party-team-oust-mcconnell/,1,-1,2
http://thelead.blogs.cnn.com/2013/11/06/michael-bloomberg-bill-de-blasio-nyc-virginia-gun-control/,0,0,0
http://usnews.nbcnews.com/_news/2013/09/10/20421919-two-colorado-lawmakers-who-backed-strict-gun-control-laws-ousted-in-recall,1,-2,3
http://usnews.nbcnews.com/_news/2013/09/10/20421919-colorado-lawmakers-who-backed-strict-gun-control-laws-facing-ouster,-2,1,-3
http://www.dailykos.com/story/2013/01/23/1181362/-Abbreviated-pundit-roundup-Fix-the-filibuster-Now,-1,-1,0
http://www.breitbart.com/Big-Government/2013/09/10/Remember-That-Time-Bloomberg-Spent-350-000-And-He-Got-Was-A-Lousy-T-Shirt,-2,0,-2
http://www.breitbart.com/Big-Government/2013/09/10/Remember-That-Time-Bloomberg-Spent-350-000-And-He-Got-Was-A-Lousy-T-Shirt,0,0,0
http://www.dailykos.com/story/2013/08/03/1228571/-Abbreviated-Pundit-Round-up-Republicans-try-libertarian-populism-on-for-size,1,-1,2
http://www.breitbart.com/Big-Government/2013/02/07/mass-killer-manifesto-endotrses-hillary-gun-control-elite-media,-2,2,-4
http://www.usatoday.com/story/news/politics/2013/10/14/paul-ryan-sikh-temple-kaleka-congress/2981395/,0,0,0
http://www.usatoday.com/story/news/politics/2013/05/31/pryor-guns-bloomberg-campaign-ad/2375585/,0,0,0
http://blogs.chicagotribune.com/news_columnists_ezorn/2013/07/go-away-michael-bloomberg.html,-1,0,-1
"http://www.latimes.com/news/politics/la-pn-ted-nugent-state-of-the-union-20130211,0,452976.story",0,-1,1
http://www.usatoday.com/story/news/politics/2013/02/10/obamas-state-of-the-union-4-faces-to-watch/1907833/,2,-1,3
http://openchannel.nbcnews.com/_news/2013/01/28/16726913-obama-campaign-gives-database-of-millions-of-supporters-to-new-advocacy-group,1,0,1
http://blogs.chicagotribune.com/news_columnists_ezorn/2013/07/go-away-michael-bloomberg.html,-1,0,-1
http://www.huffingtonpost.com/2013/12/16/jr-hoell-scott-brown-ammo_n_4453515.html,0,0,0
http://www.dailykos.com/story/2013/06/18/1216972/-Abbreviated-pundit-roundup-SCOTUS-ruling-on-voting-rights,0,0,0
http://www.breitbart.com/Big-Government/2013/01/29/Halvorson-Splits-from-Dem-Pack-on-AR-15-Ban-in-Race-For-Jesse-Jr-s-Seat,0,0,0
http://www.breitbart.com/Big-Government/2013/02/26/Ex-offender-McKinley-wins-Illinois-GOP-Primary-to-Replace-Jesse-Jackson-Jr,-1,1,-2
http://www.breitbart.com/Big-Government/2013/09/03/National-Review-Recall-the-Colorado-2,0,0,0
http://articles.chicagotribune.com/2013-01-04/news/chi-gay-marriage-assault-weapons-ban-votes-delayed-in-illinois-senate-20130103_1_marriage-bill-assault-weapons-gay-marriage,0,0,0
http://www.breitbart.com/Big-Journalism/2013/03/29/NBC-News-on-Dr-Ben-Carson-Blinded-by-the-White,-1,0,-1
"http://www.chicagotribune.com/news/local/breaking/chi-chicago-pride-parade-2013,0,1592640.story",1,-1,2
"http://www.chicagotribune.com/news/politics/clout/chi-gay-marriage-assault-weapons-ban-votes-delayed-in-illinois-senate-20130103,0,6351516.story",0,0,0
http://www.reuters.com/article/2013/06/20/usa-guns-idUSL2N0EW1M820130620,-1,0,-1
"http://www.chicagotribune.com/news/chi-michelle-obama-heckler-20130605,0,115019.story",0,0,0
http://www.cnn.com/2013/04/12/politics/guns-obama-people/index.html,1,-1,2
http://www.usatoday.com/story/news/nation/2013/02/17/obama-gun-janay-mcfarlane/1926639/,0,0,0
http://www.usatoday.com/story/news/politics/2013/07/17/george-zimmerman-trayvon-martin-jimmy-carter/2524809/,0,0,0
http://usnews.nbcnews.com/_news/2013/09/22/20640531-president-obama-joins-victims-families-at-navy-yard-shooting-memorial,2,0,2
http://usnews.nbcnews.com/_news/2013/07/14/19467556-reactions-to-zimmerman-verdict-span-range-of-emotion,1,0,1
http://www.breitbart.com/Big-Journalism/2013/09/18/3-Problems-with-Obama-s-Navy-Yard-Speech-the-Media-Still-Ignore,-2,0,-2
http://usnews.nbcnews.com/_news/2013/04/10/17688154-sandy-hook-principals-daughter-on-twitter-tear-against-filibuster-senators,0,-1,1
http://news.yahoo.com/newtown-report-renews-focus-role-lanzas-mom-203652944.html,0,0,0
http://www.nytimes.com/2013/04/12/us/senate-votes-to-allow-debate-on-gun-bill.html,0,0,0
http://www.usatoday.com/story/news/nation/2013/07/14/legal-future-zimmerman/2516201/,0,-1,1
http://www.washingtonpost.com/local/education/washington-region-schools-tighten-security-in-wake-of-conn-massacre/2013/01/27/c8c5fd96-60b6-11e2-b05a-605528f6b712_story.html,0,0,0
http://www.foxnews.com/politics/2013/07/22/boycott-fever-targets-florida-ignores-other-stand-your-ground-states/,0,0,0
"http://www.chicagotribune.com/news/local/breaking/chi-hadiya-pendleton-20130130,0,3581598.story",0,0,0
http://www.huffingtonpost.com/2013/09/17/mass-shootings-us_n_3935978.html,0,0,0
http://www.nytimes.com/2013/04/14/us/wayne-lapierre-the-gun-man-sticking-to-his-cause.html,0,0,0
http://www.huffingtonpost.com/2013/07/19/obama-stand-your-ground_n_3624594.html,0,0,0
http://articles.washingtonpost.com/2013-03-29/opinions/38124057_1_white-men-mental-health-issues-mass-shootings,0,0,0
http://politicalticker.blogs.cnn.com/2013/04/20/biden-ties-boston-and-texas-heartbreak-to-newtown/,1,0,1
http://www.reuters.com/article/2013/03/20/us-usa-colorado-shooting-idUSBRE92J0K920130320,-1,-1,0
http://www.dailykos.com/story/2013/06/28/1219762/-George-Zimmerman-murder-trial-completes-first-week-of-testimony,0,0,0
"http://www.latimes.com/news/nation/nationnow/la-na-nn-zimmerman-post-verdict-20130715,0,7939068.story",0,0,0
http://www.washingtonpost.com/politics/michelle-obama-heads-to-chicago-for-slain-teenagers-funeral/2013/02/09/418a9ea4-716e-11e2-8b8d-e0b59a1b8e2a_story.html,0,0,0
http://www.foxnews.com/politics/2013/07/10/did-justice-department-support-anti-zimmerman-protests-after-trayvon-shooting/,-1,0,-1
http://schoolsofthought.blogs.cnn.com/2013/01/09/guns-guards-and-posses-schools-try-new-security-strategies/,0,0,0
http://usnews.nbcnews.com/_news/2013/07/20/19581408-trayvon-martins-father-speaks-in-miami-amid-day-of-post-verdict-vigils,0,0,0
http://www.washingtonpost.com/politics/michael-bloomberg-groups-gun-control-scorecard-will-give-lawmakers-letter-grades/2013/04/08/a1ab3c0c-a09f-11e2-82bc-511538ae90a4_story_1.html,-1,0,-1
http://www.washingtonpost.com/blogs/the-fix/wp/2013/07/15/everything-you-need-to-know-about-stand-your-ground-laws/,1,-1,2
http://usnews.nbcnews.com/_news/2013/05/23/18449794-zimmerman-defense-releases-texts-about-guns-fighting-from-trayvon-martins-phone,0,0,0
"http://www.latimes.com/local/lanow/la-me-ln-sarah-palin-nras-backward-view-of-guns-politics-of-emotions-20130504,0,168998.story",0,-1,1
"http://www.latimes.com/news/nationworld/nation/la-na-bloomberg-guns-20130329,0,6165122.story",0,0,0
http://vitals.nbcnews.com/_news/2013/03/06/17213303-fewer-gun-deaths-in-states-with-most-gun-laws-study-finds,0,0,0
http://www.usatoday.com/story/news/politics/2013/01/28/obama-police-chiefs-newtown-aurora-oak-creek/1869909/,0,0,0
http://news.yahoo.com/us-gun-debate-overlooks-daily-violence-062907426.html,1,-1,2
http://www.usatoday.com/story/news/politics/2013/09/22/obama-navy-yard-memorial-remarks-analysis/2850227/,1,0,1
http://www.dailykos.com/story/2013/02/03/1184325/-Chris-Wallace-to-LaPierre-You-re-ridiculous,-1,0,-1
"http://www.chicagotribune.com/news/local/ct-met-hadiya-pendleton-funeral-20130210,0,6566367.story",0,0,0
http://www.usatoday.com/story/news/nation/2013/07/15/zimmerman-trayvon-martin-omara/2518737/,-1,1,-2
http://video.foxnews.com/v/2117545083001/a-travesty-of-justice-in-norfolk-va/,0,0,0
http://usnews.nbcnews.com/_news/2013/09/22/20640531-president-obama-joins-victims-families-at-navy-yard-shooting-memorial,0,0,0
http://edition.cnn.com/2013/04/22/opinion/brazile-no-more-hurting-people/index.html,0,-1,1
http://www.huffingtonpost.com/2013/07/19/obama-trayvon-martin_n_3624483.html,0,0,0
http://usnews.nbcnews.com/_news/2013/01/28/16733355-gunman-shoots-2-at-seattle-bar-before-being-killed-by-police,-1,0,-1
"http://www.chicagotribune.com/news/local/breaking/chi-2-questioned-in-death-of-woman-whose-sister-attended-obama-speech-20130217,0,1919233.story",0,0,0
http://fr.news.yahoo.com/washington-fusillade-bureaux-lus-navy-au-moins-12-191706481.html,1,-1,2
http://www.cnn.com/2013/01/29/us/connecticut-sandy-hook-hearings/index.html,0,0,0
http://www.usatoday.com/story/news/nation/2013/02/17/obama-gun-janay-mcfarlane/1926639/,-1,0,-1
http://www.breitbart.com/Big-Journalism/2013/01/30/Media-fawns-Giffords-handwritten-notes,-1,0,-1
"http://www.latimes.com/local/lanow/la-me-ln-santa-monica-gunman-identified-john-zawahri-20130608,0,1143675.story",0,0,0
http://www.dailykos.com/story/2013/01/20/1179986/-Newtown-changed-everything,1,-2,3
"http://www.chicagotribune.com/news/local/breaking/chi-mr-gs-shooting-chicago-south-side-87th-ashland-gresham-20130320,0,398903.story",0,0,0
http://firstread.nbcnews.com/_news/2013/03/24/17440312-bloomberg-nra-steel-for-springtime-battle-over-gun-control,-1,0,-1
"http://www.chicagotribune.com/news/local/ct-met-hadiya-pendleton-mother-20130221,0,6782522.story",0,0,0
http://www.bbc.co.uk/news/world-us-canada-23309534,0,0,0
http://www.washingtonpost.com/blogs/the-fix/wp/2013/07/15/everything-you-need-to-know-about-stand-your-ground-laws/,0,0,0
http://www.huffingtonpost.com/2013/09/17/mass-shootings-us_n_3935978.html,0,0,0
http://nbcpolitics.nbcnews.com/_news/2013/03/22/17419197-nra-scores-victory-as-obama-appeals-court-nominee-withdraws,0,0,0
"http://www.latimes.com/nation/la-na-newtown-report-20131126,0,4214975.story",0,0,0
http://news.yahoo.com/conn-rifle-maker-end-aid-174057577.html,0,-1,1
http://www.cnn.com/2013/07/19/opinion/elleithee-obama-remarks/index.html,1,-1,2
http://www.breitbart.com/big-journalism/2013/06/01/sharpton-converts-politics-nation-to-convict-zimmerman,1,-1,2
http://news.yahoo.com/newtown-report-renews-focus-role-lanzas-mom-203652944.html,0,0,0
http://usnews.nbcnews.com/_news/2013/07/20/19581408-trayvon-martins-father-speaks-in-miami-amid-day-of-post-verdict-vigils,0,0,0
"http://www.latimes.com/news/nation/nationnow/la-na-nn-newtown-lanza-gun-control-20130328,0,2115508.story",0,0,0
http://www.reuters.com/article/2013/09/16/us-usa-navy-shooting-idUSBRE98F0DN20130916,0,0,0
http://www.reuters.com/article/2013/11/03/us-usa-california-airport-idUSBRE9A00RS20131103,0,0,0
http://www.breitbart.com/Big-Government/2013/02/11/Palin-Attends-Chris-Kyle-Funeral-At-Cowboys-Stadium,-2,2,-4
http://in.reuters.com/article/2013/09/25/usa-military-navyyard-idINDEE98O0BC20130925,0,0,0
http://www.foxnews.com/politics/2013/04/20/obama-says-suspect-capture-closes-important-chapter-in-boston-tragedy/,0,0,0
http://www.dailykos.com/story/2013/03/06/1192033/-Zimmerman-waives-Stand-Your-Ground-hearing-in-Trayvon-Martin-case,0,0,0
"http://www.latimes.com/news/nation/nationnow/la-na-nn-trayvon-martin-vigils-20130719,0,4124203.story",0,0,0
http://www.huffingtonpost.com/2013/01/30/gabrielle-giffords-gun-violence-hearing_n_2581549.html,0,0,0
http://news.yahoo.com/despite-outcry-stand-ground-law-repeals-unlikely-154400836.html,1,-2,3
http://www.cnn.com/2013/01/03/us/connecticut-newtown-back-to-school/index.html,0,0,0
"http://www.chicagotribune.com/news/local/breaking/chi-woman-fatally-shot-on-day-sister-hears-obama-speak-of-gun-violence-20130216,0,3001041.story",2,0,2
http://www.usatoday.com/story/news/politics/2013/09/22/obama-navy-yard-memorial-remarks-analysis/2850227/,1,0,1
http://www.dailykos.com/story/2013/02/01/1182767/-GunFAIL-III,0,0,0
http://news.yahoo.com/colo-corrections-dept-chief-shot-killed-home-125559935.html,0,0,0
http://www.reuters.com/article/2013/03/28/us-usa-shooting-connecticut-idUSBRE92R0EM20130328,0,0,0
http://www.foxnews.com/politics/2013/07/19/obama-addresses-trayvon-martin-case-in-briefing-room/,0,0,0
http://www.usatoday.com/story/opinion/2013/03/24/nras-gun-free-zone-myth--column/2015657/,0,0,0
http://articles.washingtonpost.com/2013-03-29/opinions/38124057_1_white-men-mental-health-issues-mass-shootings,0,-1,1
http://articles.chicagotribune.com/2013-01-31/news/chi-hadiya-pendleton-20130130_1_gun-laws-gun-violence-gun-control,1,0,1
http://www.cnn.com/2013/12/13/us/newtown-anniversary-coverage/,0,0,0
http://www.washingtonpost.com/blogs/wonkblog/wp/2013/06/08/here-are-the-questions-about-gun-violence-the-cdc-would-study-if-it-could/,0,0,0
http://www.dailykos.com/story/2013/06/08/1213103/-GunFAIL-XXI,0,0,0
http://www.washingtonpost.com/politics/michelle-obama-on-gun-control-these-reforms-deserve-a-vote/2013/04/10/adef2e18-a1f0-11e2-82bc-511538ae90a4_story.html,1,0,1
http://www.cnn.com/2013/04/09/opinion/avlon-gun-filibuster-threat/index.html,2,-2,4
http://www.foxnews.com/politics/2013/12/08/report-states-restore-add-to-mental-health-spending-as-sandy-hook-anniversary/,0,0,0
http://www.huffingtonpost.com/2013/11/25/sandy-hook-report-_n_4337482.html,0,0,0
http://www.washingtonpost.com/blogs/wonkblog/wp/2013/01/28/why-this-gun-control-debate-has-been-different/,-1,0,-1
"http://www.latimes.com/news/nation/nationnow/la-na-nn-zimmerman-trial-protesters-20130713,0,3154829.story",0,0,0
"http://www.chicagotribune.com/news/local/breaking/chi-2-questioned-in-death-of-woman-whose-sister-attended-obama-speech-20130217,0,1919233.story",0,0,0
"http://www.latimes.com/nation/nationnow/la-na-nn-newtown-report-20131227,0,6996396.story",0,0,0
http://www.usatoday.com/story/news/nation/2013/12/14/newtown-sandy-hook-shooting-anniversary/4022649/,0,0,0
http://www.usatoday.com/story/news/nation/2013/12/09/newtown-sandy-hook/3919695/,0,0,0
http://usnews.nbcnews.com/_news/2013/12/15/21914431-arapahoe-high-school-shooting-17-year-old-girl-shot-in-head-is-in-a-coma,0,0,0
http://usnews.nbcnews.com/_news/2013/12/15/21914431-arapahoe-high-school-shooting-17-year-old-girl-shot-in-head-is-in-a-coma,0,0,0
http://www.nbcnews.com/video/nightly-news/53080150,0,0,0
http://www.cnn.com/2013/09/17/opinion/granderson-gun-control-fail/index.html,0,0,0
http://www.cnn.com/2013/04/22/opinion/brazile-no-more-hurting-people/index.html,1,0,1
http://www.washingtonpost.com/politics/aaron-alexis-34-is-dead-gunman-in-navy-yard-shooting-authorities-say/2013/09/16/dcf431ce-1f07-11e3-8459-657e0c72fec8_story_2.html,0,0,0
http://www.usatoday.com/story/news/nation/2013/04/07/guns-in-schools-debate-ratchets-up/2059225/,0,0,0
"http://www.chicagotribune.com/news/columnists/ct-met-kass-0721-20130721,0,6446588.column",1,0,1
http://www.cnn.com/2013/12/13/us/newtown-anniversary-coverage/,0,0,0
"http://www.chicagotribune.com/news/sns-rt-us-usa-quantico-lockdownbre92l05n-20130322,0,5937351.story",0,0,0
http://news.yahoo.com/us-gun-debate-overlooks-daily-violence-062907426.html,0,0,0
http://news.yahoo.com/nra-arapahoe-shooting-191113337.html,0,0,0
http://articles.chicagotribune.com/2013-02-07/news/chi-michelle-obama-hadiya-pendleton-funeral-20130207_1_michelle-obama-kristina-schake-first-lady,0,0,0
http://politicalticker.blogs.cnn.com/2013/04/17/rand-paul-obama-used-newtown-families-as-props/,-1,0,-1
http://www.washingtonpost.com/opinions/in-response-to-newtown-shootings-think-of-daniel/2013/01/29/b658933a-6a48-11e2-95b3-272d604a10a3_story.html,0,0,0
"http://www.latimes.com/nation/nationnow/la-na-nn-newtown-report-20131227,0,6996396.story",0,0,0
http://www.foxnews.com/on-air/oreilly/2013/07/17/bill-oreilly-violent-crime-and-media,0,0,0
http://in.reuters.com/article/2013/09/25/usa-military-navyyard-idINDEE98O0BC20130925,-1,-1,0
http://www.cnn.com/2013/09/17/opinion/granderson-gun-control-fail/index.html,-2,-2,0
"http://www.chicagotribune.com/news/local/breaking/chi-hadiya-pendleton-20130130,0,3581598.story",0,0,0
http://www.bbc.co.uk/news/world-us-canada-25381097,-1,0,-1
http://www.foxnews.com/us/2013/07/20/faa-warns-shooting-at-drone-could-result-in-prosecution-similar-to-shooting-at/,0,0,0
http://www.usatoday.com/story/news/nation/2013/07/15/zimmerman-trayvon-martin-omara/2518737/,0,0,0
http://www.dailykos.com/story/2013/02/03/1184325/-Chris-Wallace-to-LaPierre-You-re-ridiculous,0,0,0
http://www.cnn.com/2013/04/24/opinion/granderson-chicago-terror/index.html,0,0,0
http://www.washingtonpost.com/national/shooting-massacre-survivors-thoughts-and-prayers-arent-enough/2013/09/21/b7e35878-2232-11e3-a358-1144dee636dd_story.html,0,0,0
http://www.cnn.com/2013/01/03/us/connecticut-newtown-back-to-school/index.html,0,0,0
http://www.reuters.com/article/comments/idUSBRE91200X20130203,-1,-1,0
http://www.dailykos.com/story/2013/09/16/1239192/-Another-Unarmed-Black-Man-Shot-Down-this-time-while-desperately-seeking-Help,0,0,0
http://www.dailykos.com/story/2013/04/19/1203268/-National-Review-Giffords-childish-display-in-the-New-York-Times-is-an-embarrassment,0,-1,1
http://articles.chicagotribune.com/2013-01-30/news/chi-2-shot-at-or-near-south-side-high-school-20130129_1_inaugural-events-small-park-students,0,0,0
"http://www.latimes.com/nation/nationnow/la-na-nn-washington-navy-yard-shootings-20130916,0,6137381.story",0,0,0
http://usnews.nbcnews.com/_news/2013/09/16/20524041-he-said-nothing-witnesses-tell-how-navy-yard-gunman-shot-at-them,0,0,0
http://usnews.nbcnews.com/_news/2013/05/05/18072282-gun-rights-group-hopes-to-arm-chicago-other-major-us-cities,0,0,0
http://www.usatoday.com/story/opinion/2013/01/07/gabby-giffords-mark-kelly-tucson-shooting-gun-control/1816383/,0,0,0
http://www.foxnews.com/us/2013/12/22/soldier-to-appeal-conviction-in-gun-rights-trial/,0,0,0
http://www.usatoday.com/story/news/nation/2013/05/04/texas-passes-gun-laws/2135881/,0,-1,1
http://www.dailykos.com/story/2013/02/22/1189129/-2-haters-post-hit-lists-lose-their-guns-be-happy,0,-1,1
http://articles.chicagotribune.com/2013-05-31/news/chi-illinois-senate-debating-new-concealed-carry-gun-bill-20130531_1_gun-bill-state-lawmakers-gun-control-proponents,0,0,0
http://www.nytimes.com/2013/01/17/us/politics/obama-to-ask-congress-to-toughen-gun-laws.html,1,-1,2
http://www.foxnews.com/politics/2013/09/11/colorado-dems-face-historic-recall-over-gun-votes/,1,-1,2
http://www.dailykos.com/story/2013/06/28/1219625/-NC-jobless-losing-federal-compensation-Sunday-They-are-really-putting-the-gun-to-your-head-now,1,-1,2
http://www.foxnews.com/politics/2013/11/13/threat-plastic-guns-grows-as-undetectable-firearm-law-set-to-expire/,1,-1,2
http://www.dailykos.com/story/2013/09/19/1239900/-Jon-Stewart-blasts-Republicans-over-gun-hypocrisy-and-the-Constitution,2,-1,3
http://www.usatoday.com/story/news/politics/2013/04/11/senate-gun-vote-filibuster/2072859/,-1,1,-2
http://www.breitbart.com/InstaBlog/2013/04/29/Google-Joyce-Foundation-Big-Players-in-Anti-Gun-Left-Wing-Activism,1,0,1
http://www.breitbart.com/Big-Government/2013/07/23/Sheriffs-Suing-Over-Colorado-Gun-Control-This-is-our-Alamo,0,0,0
http://www.usatoday.com/story/opinion/2013/01/07/guns-mentally-ill-gun-laws/1566116/,0,0,0
http://www.nytimes.com/2013/11/24/opinion/sunday/more-stand-your-ground-fantasizing.html,1,-1,2
http://www.usatoday.com/story/opinion/2013/06/14/newton-shooting-anniversary-column/2421195/%20.,0,0,0
http://firstread.nbcnews.com/_news/2013/05/03/18036938-obama-agenda-palace-intrigue-jarrett-tried-to-sink-pritzker,-2,0,-2
http://www.breitbart.com/Big-Government/2013/11/28/Obama-s-Orwellian-Thanksgiving,-1,0,-1
http://www.breitbart.com/Big-Government/2013/11/28/Obama-s-Orwellian-Thanksgiving,-1,0,-1
http://www.dailykos.com/story/2013/09/14/1238767/-Abbreviated-Pundit-Round-up-So-what-s-wrong-with-not-bombing-Syria,1,-1,2
http://www.reuters.com/article/2013/04/03/us-arms-treaty-un-idUSBRE9310MN20130403,0,0,0
http://worldnews.nbcnews.com/_news/2013/11/30/21692058-one-killed-10-injured-as-anti-government-protests-in-thailand-heat-up,0,0,0
http://www.reuters.com/article/2013/05/19/us-afghanistan-india-idUSBRE94I03320130519,0,0,0
http://www.washingtonpost.com/opinions/george-f-will-obama-hits-a-wall-in-berlin/2013/06/20/bfff0426-d9df-11e2-a016-92547bf094cc_print.html,-2,0,-2
http://www.breitbart.com/Big-Government/2013/03/05/Homeland-Security-Drones-Designed-To-Identify-Civilians-Carrying-Guns,-1,0,-1
http://news.yahoo.com/tv-actress-arrested-sending-ricin-letters-191451706.html,0,0,0
http://www.foxnews.com/politics/2013/01/17/does-white-house-plan-enlist-doctors-in-gun-control-fight/,1,1,0
http://www.cnn.com/2013/09/27/world/meast/un-syria-resolution/index.html,1,1,0
http://www.cnn.com/2013/01/23/opinion/bennett-gop-strategy/index.html,0,0,0
http://firstread.nbcnews.com/_news/2013/04/11/17692767-nbcwsj-poll-strong-majority-backs-citizenship-for-undocumented-immigrants,0,0,0
http://edition.cnn.com/2013/07/19/us/colorado-town-drone-ordinance/index.html,0,0,0
http://www.nbcnews.com/video/nightly-news/52050964,0,0,0
http://www.washingtonpost.com/politics/with-domestic-legacy-in-lawmakers-hands-obama-considers-his-options/2013/04/13/9067a1e4-a38b-11e2-9c03-6952ff305f35_story.html,1,0,1
http://www.nytimes.com/2013/05/02/us/politics/gun-legislations-failure-shadows-immigration-bill.html,0,-1,1
http://firstread.nbcnews.com/_news/2013/12/13/21890141-first-thoughts-welcome-to-bizarro-washington,0,0,0
http://www.cnn.com/2013/06/03/politics/obit-lautenberg/index.html,0,0,0
http://www.cnn.com/2013/01/28/us/chick-fil-a-philanthropy/index.html,1,-1,2
http://firstread.nbcnews.com/_news/2013/03/29/17516223-first-thoughts-northern-exposure,0,-2,2
http://www.washingtonpost.com/opinions/dana-milbank-sen-ted-cruz-proving-a-talkative-headache-for-gop-leaders/2013/04/18/5197da40-a883-11e2-a8e2-5b98cb59187f_story.html,0,-2,2
http://www.washingtonpost.com/politics/republicans-trying-to-use-health-care-law-to-derail-obamas-immigration-reform-efforts/2013/06/16/60e21138-d442-11e2-a73e-826d299ff459_story.html,0,-1,1
http://usnews.nbcnews.com/_news/2013/07/06/19317652-wisconsin-governor-signs-new-abortion-restrictions-into-law,0,0,0
http://www.dailykos.com/story/2013/12/11/1262044/-The-Plan-Ahead-for-Your-Abortion-rape-insurance-law-now-the-law-of-the-land-in-Michigan,1,-2,3
http://www.huffingtonpost.com/2013/07/09/north-carolina-abortion-bill_n_3569509.html,-1,-1,0
http://www.huffingtonpost.com/2013/06/24/texas-abortion-bill_n_3488965.html,0,0,0
http://www.foxnews.com/politics/2013/06/26/texas-lawmaker-filibusters-against-abortion-bill/,0,0,0
http://www.breitbart.com/Big-Government/2013/03/23/North-Dakota-Leads-Nation-in-Pro-Life-Legislation,0,0,0
http://www.reuters.com/article/2013/10/28/us-usa-abortions-texas-idUSBRE99R12M20131028,1,-1,2
http://www.usatoday.com/story/news/politics/2013/12/31/health-law-catholic-contraception/4269917/,0,0,0
http://www.nbcnews.com/id/52453957/t/death-knell-food-stamp-program/,-1,-1,0
http://news.yahoo.com/appeals-court-nycs-big-soda-161314895.html,0,0,0
"http://www.latimes.com/news/local/la-me-ff-brown-prisons-20130621,0,6492733.story",-1,0,-1
http://www.reuters.com/article/2013/11/19/us-usa-court-abortion-idUSBRE9AI1BT20131119,0,0,0
http://www.dailykos.com/story/2013/12/21/1263698/-Abbreviated-Pundit-Round-up-Utah-struggles-to-deal-with-21st-Century,0,0,0
http://www.dailykos.com/story/2013/03/03/1190745/-Abortion-is-just-like-the-Holocaust-says-death-penalty-lover-because-he-s-a-schmuck,0,-2,2
http://www.huffingtonpost.com/2013/07/22/north-dakota-abortion-ban_n_3635386.html,0,0,0
http://www.usatoday.com/story/news/politics/2013/07/12/protesters-texas-abortion-debate/2514025/,1,0,1
http://politicalticker.blogs.cnn.com/2013/07/22/judge-blocks-north-dakotas-restrictive-abortion-law/,1,-1,2
http://www.usatoday.com/story/news/politics/2013/11/26/supreme-court-obamacare-contraception-religion-corporation/3700813/,0,0,0
http://www.huffingtonpost.com/2013/01/04/virginia-abortion-contraception_n_2410445.html,0,-1,1
"http://www.latimes.com/news/politics/la-na-pn-paul-ryan-budget-medicare-20130307,0,5770606.story",0,-1,1
http://www.nbcnews.com/video/nightly-news/52323750,0,0,0
http://www.foxnews.com/opinion/2013/07/31/what-would-martin-luther-king-say-about-trayvon-race-america-in-2013/,-2,-2,0
http://www.huffingtonpost.com/2013/06/08/state-laws-guns_n_3408451.html,0,0,0
http://www.breitbart.com/Big-Government/2013/11/11/Supreme-Court-to-Consider-HHS-Mandate-Petitions,0,0,0
http://www.nytimes.com/2013/09/05/us/albuquerque-becomes-latest-focal-point-in-abortion-wars.html,1,-1,2
http://www.dailykos.com/story/2013/05/04/1206728/-Thomas-E-Woods-Jr-and-the-Neo-Confederate-Catholic-Right,-1,0,-1
http://www.reuters.com/article/2013/07/10/us-usa-abortion-texas-idUSBRE96805G20130710,1,-1,2
